search_keyword,product_id,title,price,status_code,status,location,registered_at,product_url,description,model,model_source,detail_status
미닉스 음식물처리기,231815561,(26년 4월 제품) 미닉스 더플렌더 Max 건조분쇄 음식물처리기 가정용 MNFD-200G,320000,0,판매중,가산동,2026-08-24 14:24:48,https://web.joongna.com/product/231815561,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,227479665,미닉스 음식물처리기,300000,0,판매중,삼덕동,2026-08-23 22:41:20,https://web.joongna.com/product/227479665,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,231794943,미닉스 더 플랜더 맥스 음식물 처리기 판매,290000,0,판매중,,2026-08-23 18:43:42,https://web.joongna.com/product/231794943,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,231778637,미닉스 더맥스3리터.200G.음식물처리기,235000,0,판매중,녹양동,2026-08-23 07:23:09,https://web.joongna.com/product/231778637,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,231053637,미닉스 더플렌더 Max 건조분쇄 음식물처리기 가정용,300000,3,판매완료,,2026-08-22 13:21:31,https://web.joongna.com/product/231053637,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,231727101,미닉스 맥스 음식물처리기,310000,0,판매중,호계1동,2026-08-21 11:12:38,https://web.joongna.com/product/231727101,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,231608538,미닉스 더플렌더 pro 음식물처리기(미사용 새제품),310000,0,판매중,금호1가동,2026-08-20 22:07:00,https://web.joongna.com/product/231608538,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,231611748,미닉스 음식물 처리기,150000,3,판매완료,성남동,2026-08-17 12:53:27,https://web.joongna.com/product/231611748,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,231498419,미닉스 더플렌더 Max 3L 건조분쇄 음식물처리기,330000,0,판매중,,2026-08-13 07:16:22,https://web.joongna.com/product/231498419,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,231474779,미닉스 맥스 음식물쓰레기처리기,380000,0,판매중,전하1동,2026-08-12 12:17:27,https://web.joongna.com/product/231474779,미닉스 맥스 음식물처리기 미사용새제품이에영,THE_PLENDER,detail_text_variant,200
미닉스 음식물처리기,231417283,[26년 5월 제품] 미닉스 더플렌더 Max 건조분쇄 음식물처리기 가정용 MNFD-200G,290000,0,판매중,가산동,2026-08-10 14:05:26,https://web.joongna.com/product/231417283,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,231357423,26년4월제조)미닉스 더 플렌더 맥스 음식물처리기,270000,3,판매완료,능평동,2026-08-08 10:32:10,https://web.joongna.com/product/231357423,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,231349921,미닉스 더 플렌더 PRO 음식물 처리기 2L (새상품),430000,0,판매중,,2026-08-07 22:45:02,https://web.joongna.com/product/231349921,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,231330892,미닉스 더플렌더 Max MNFD-200G 3L 건조분쇄 음식물처리기,350000,0,판매중,,2026-08-07 11:33:35,https://web.joongna.com/product/231330892,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,231311324,미닉스 더맥스3리터.200G.음식물처리기,235000,3,판매완료,녹양동,2026-08-06 16:51:59,https://web.joongna.com/product/231311324,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,231282276,[26년4월 제품 최상급] 미닉스 더플렌더 Max 3L 건조분쇄 음식물처리기,310000,0,판매중,가산동,2026-08-05 17:02:39,https://web.joongna.com/product/231282276,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,231279990,[음식물처리기] 미닉스 더 플렌더 Max 3L 음식물처리기 저소음 건조분쇄,290000,0,판매중,고척제2동,2026-08-05 15:51:45,https://web.joongna.com/product/231279990,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,231057234,[26년3월제품 최상] 미닉스 더플렌더 Max 건조분쇄 음식물처리기 가정용 MNFD-200G,330000,0,판매중,가산동,2026-07-28 17:26:23,https://web.joongna.com/product/231057234,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,231008765,완전새상품급 미닉스 더플렌더 맥스 음식물처리기,320000,0,판매중,비전2동,2026-07-27 07:14:27,https://web.joongna.com/product/231008765,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,230950747,미닉스 더 플렌더 맥스 음식물처리기 (미사용급),330000,0,판매중,비전2동,2026-07-25 08:42:35,https://web.joongna.com/product/230950747,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,230879376,미닉스 더 플랜더 음식물처리기,250000,0,판매중,안양6동,2026-07-22 21:55:25,https://web.joongna.com/product/230879376,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,230514728,음식물처리기 미닉스 더플렌더 max 3L 미개봉 새상품,400000,3,판매완료,안양2동,2026-07-20 18:19:46,https://web.joongna.com/product/230514728,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,230712043,미닉스 음식물 처리기 더플렌더 MAX 3L MNFD-200G,300000,3,판매완료,화정동,2026-07-17 17:12:54,https://web.joongna.com/product/230712043,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,230603625,미닉스 음식물처리기,180000,0,판매중,화전동,2026-07-14 10:06:43,https://web.joongna.com/product/230603625,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,230450902,[미개봉새제품]미닉스 더 플렌더 맥스(max) 음식물처리기,420000,3,판매완료,평화동,2026-07-11 11:19:41,https://web.joongna.com/product/230450902,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,230484346,[음식물처리기] 미닉스 더플렌더 Max 건조분쇄 MNFD-200G,330000,3,판매완료,,2026-07-10 12:26:23,https://web.joongna.com/product/230484346,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,230341927,2번 사용 새상품급) 미닉스 음식물처리기 pro 플랜더,300000,3,판매완료,상도제1동,2026-07-09 06:51:36,https://web.joongna.com/product/230341927,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,230396736,미닉스 더플렌더 프로 120g 음식물 처리기 급판매로 잠스 가격 내렸습니다,110000,3,판매완료,논현1동,2026-07-08 15:36:39,https://web.joongna.com/product/230396736,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,230390254,미닉스 음식물 처리기,792000,3,판매완료,,2026-07-07 14:43:40,https://web.joongna.com/product/230390254,깔끔한 화이트 컬러의 음식물 처리기예요. 사용감은 있지만 작동 상태 양호하고 실용적으로 쓰기 좋습니다. 깨끗하게 관리해서 상태 괜찮아요!,THE_PLENDER,text_variant,200
미닉스 음식물처리기,230283704,미닉스 더 플렌더 프로 음식물처리기 그레이지,250000,3,판매완료,면목제4동,2026-07-04 07:38:59,https://web.joongna.com/product/230283704,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,230233636,[음식물처리기] 미닉스 MNFD-200G 더플렌더 MAX 음식물처리기,300000,3,판매완료,등촌제1동,2026-07-02 16:17:35,https://web.joongna.com/product/230233636,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,230217982,[미개봉] 미닉스 더플렌더 PRO 음식물처리기 MNFD-120G 5년 무상A/S,330000,0,판매중,만촌3동,2026-07-02 07:25:12,https://web.joongna.com/product/230217982,,MNFD-120G,text_code,not_requested
